tract,sra_id,sra,hpi2022,totpop,tothhs,bmi30plus_pct,cancer_pct,copd_pct,chd_pct,diabetes_pct,hbp_pct,stroke_pct,hispanic_pct,nonhisp_pct,aian_pct,asian_pct,black_pct,nhpi_pct,white_pct,race_other_pct,hhs_snap_pct,active_commute,auto_access,insurance,lowincome_bin,median_income,lowphysactiv_pct,park_access,supermkt_access,transit_access,walkability,num_full_restaurants,num_fast_food,num_snack_nonalcbev_bars
6073017404,40,SAN DIEGUITO,0.294860927,6972,2678,0.231,0.072,0.05,0.053,0.081,0.276,0.027,0.1486,0.8514,0.0,0.0295,0.0057,0.0,0.8972,0.0314,0.0194,0.0,0.848,-0.186119903,No,95465.0,0.157,0.937993058,0.117564449,0.0,9.899755081,3,1,1
6073017501,40,SAN DIEGUITO,0.591980254,2981,1320,0.225,0.064,0.041,0.042,0.067,0.259,0.021,0.1644,0.8356,0.0044,0.052,0.0,0.0,0.9064,0.0027,0.072,0.163868368,0.947,0.1446121,No,108977.0,0.13,1.0,0.551460503,0.0,15.41707799,55,8,18
6073017502,40,SAN DIEGUITO,0.417273849,3959,1248,0.231,0.063,0.046,0.048,0.076,0.268,0.025,0.3243,0.6757,0.002,0.0288,0.0048,0.0139,0.8631,0.0581,0.02,0.022194039,0.986,0.392830681,No,96953.0,0.168,0.89178797,0.625662365,0.0,15.12583462,11,5,8
6073018603,42,OCEANSIDE,-0.549182573,6698,2055,0.332,0.046,0.078,0.069,0.133,0.296,0.039,0.5794,0.4206,0.0,0.0826,0.0611,0.0015,0.6789,0.1397,0.199,0.019251337,0.916,-2.351871526,Yes,38424.0,0.315,1.0,0.861771576,0.784581498,12.05596556,14,4,4
6073018608,42,OCEANSIDE,0.493236399,2974,1092,0.223,0.065,0.042,0.046,0.079,0.272,0.024,0.2663,0.7337,0.002,0.117,0.0299,0.0,0.6732,0.082,0.0266,0.039657854,0.985,1.278290683,No,92083.0,0.158,1.0,0.032722086,0.482519685,11.17301477,0,0,0
6073018609,42,OCEANSIDE,-0.038888934,6399,1810,0.269,0.046,0.051,0.046,0.094,0.264,0.026,0.5662,0.4338,0.0088,0.0419,0.0478,0.02,0.701,0.0986,0.0967,0.033486943,0.975,-0.914264683,No,74958.0,0.23,1.0,0.777360586,0.846241644,12.69194094,0,0,0
6073018610,42,OCEANSIDE,-0.306682582,7798,2057,0.274,0.046,0.053,0.049,0.1,0.267,0.028,0.5559,0.4441,0.0026,0.0845,0.0793,0.0158,0.6752,0.0882,0.0909,0.057308249,0.943,-1.598746853,No,68393.0,0.239,1.0,0.497776121,0.593713163,12.28420558,4,5,2
6073018611,42,OCEANSIDE,0.150341098,8912,2701,0.238,0.056,0.045,0.046,0.086,0.264,0.024,0.2095,0.7905,0.0028,0.1779,0.0479,0.0,0.6684,0.0516,0.013,0.00419972,0.979,0.294234324,No,109356.0,0.178,0.507203179,0.000147147,0.028688525,6.895690194,1,0,0
6073018700,43,PENDLETON,-0.93485738,40402,7146,0.194,0.011,0.023,0.01,0.019,0.107,0.006,0.2413,0.7587,0.0128,0.0242,0.1025,0.0033,0.7538,0.0597,0.0326,0.42313253,1.0,1.313174994,Yes,49578.0,0.146,0.053054577,0.0,0.0,6.5,14,20,13
6073018801,55,FALLBROOK,0.308179443,3583,1346,0.235,0.088,0.064,0.067,0.099,0.351,0.033,0.216,0.784,0.0006,0.0089,0.0207,0.0,0.9179,0.0036,0.0423,0.002066116,0.992,0.805387746,No,90857.0,0.177,0.260376314,0.0,0.0,9.335355069,1,0,0
6073018802,55,FALLBROOK,0.217336741,8293,3378,0.225,0.096,0.059,0.068,0.099,0.356,0.033,0.1235,0.8765,0.0072,0.0324,0.0205,0.0,0.8512,0.0281,0.0261,0.016835017,0.972,0.080969336,No,105331.0,0.157,0.279487811,0.02118198,0.0,6.308640531,17,5,3
6073018803,55,FALLBROOK,0.168888561,4729,1837,0.232,0.085,0.061,0.066,0.095,0.319,0.032,0.2605,0.7395,0.0042,0.059,0.0167,0.0,0.7615,0.0717,0.0381,0.028829847,0.985,-0.276635653,No,82250.0,0.177,0.457931639,0.338772592,0.0,6.663015288,2,0,1
6073018612,42,OCEANSIDE,0.188573739,3869,1216,0.261,0.054,0.05,0.048,0.091,0.277,0.026,0.3624,0.6376,0.0039,0.0171,0.0631,0.0078,0.802,0.07,0.0798,0.079072219,0.97,0.221608227,No,87845.0,0.194,0.977484239,0.572213439,0.535875113,9.950263266,0,0,0
6073018613,42,OCEANSIDE,-0.042911206,3853,1302,0.247,0.044,0.041,0.036,0.074,0.234,0.021,0.3325,0.6675,0.0023,0.068,0.1147,0.0164,0.626,0.0729,0.0292,0.065439673,0.983,0.304114642,No,77083.0,0.181,1.0,0.068954316,0.639919471,15.25540473,0,1,1
6073018614,42,OCEANSIDE,-0.483156685,6024,2390,0.248,0.068,0.061,0.062,0.102,0.309,0.033,0.4137,0.5863,0.0,0.0684,0.0642,0.0173,0.711,0.0576,0.0962,0.003754693,0.979,0.374823276,Yes,51172.0,0.219,1.0,0.754070751,0.853865106,13.38828338,12,5,3
6073018903,55,FALLBROOK,-0.105978434,4873,1707,0.268,0.067,0.064,0.064,0.107,0.315,0.033,0.4389,0.5611,0.0033,0.024,0.0236,0.0,0.8553,0.0731,0.1037,0.015492958,0.957,-0.23638757,Yes,51629.0,0.223,0.775560584,0.523024945,0.0,10.01349628,2,0,0
6073018904,55,FALLBROOK,-0.333852714,5825,1932,0.271,0.061,0.063,0.061,0.1,0.287,0.033,0.5147,0.4853,0.0027,0.0309,0.0309,0.0,0.7567,0.147,0.0487,0.038057743,0.864,-1.284677781,Yes,48369.0,0.239,0.847695035,0.494525863,0.0,10.26406499,19,2,9
6073018905,55,FALLBROOK,-0.304223427,6815,2079,0.279,0.049,0.06,0.055,0.099,0.273,0.03,0.654,0.346,0.0,0.028,0.0339,0.0012,0.7445,0.1618,0.1053,0.05284416,0.964,-0.416260535,Yes,57473.0,0.249,0.245824095,0.772894018,0.0,13.02796882,18,14,7
6073018906,55,FALLBROOK,-0.189331298,6611,2009,0.271,0.056,0.066,0.059,0.1,0.287,0.032,0.538,0.462,0.0011,0.0215,0.0421,0.0,0.7489,0.1656,0.0722,0.093984962,0.964,-1.082405687,No,62880.0,0.236,0.511851484,0.636797756,0.0,10.47826693,4,3,1
6073019001,55,FALLBROOK,-0.005945784,6382,2334,0.236,0.09,0.063,0.07,0.103,0.352,0.034,0.1934,0.8066,0.0008,0.0763,0.0,0.0,0.7708,0.1058,0.0428,0.035714286,0.975,-0.403998296,No,89392.0,0.178,0.36646485,0.0,0.0,5.39135255,0,0,0
6073019002,55,FALLBROOK,-0.031436048,1803,494,0.265,0.065,0.063,0.061,0.104,0.309,0.031,0.3988,0.6012,0.0028,0.0111,0.0177,0.0,0.8691,0.091,0.0709,0.02016129,0.981,-0.313353419,No,80898.0,0.213,0.30471859,0.0,0.0,5.5,1,0,0
6073019101,54,PAUMA,-0.361274767,7368,2267,0.282,0.058,0.065,0.06,0.109,0.302,0.033,0.2907,0.7093,0.1721,0.0281,0.0129,0.0014,0.6842,0.0459,0.0582,0.016297534,0.985,-1.249097711,No,95164.0,0.22,0.035532314,0.0,0.0,4.390363159,15,3,2
6073019103,53,VALLEY CENTER,0.434271777,5879,2021,0.232,0.072,0.048,0.051,0.083,0.292,0.025,0.0808,0.9192,0.0,0.0321,0.0005,0.0128,0.9027,0.0,0.0376,0.0,0.967,1.046205647,No,97083.0,0.153,0.171190962,0.089359533,0.0,6.361411598,4,2,3
6073019105,53,VALLEY CENTER,0.267428162,6508,2181,0.228,0.089,0.061,0.068,0.101,0.342,0.033,0.1381,0.8619,0.002,0.0547,0.0091,0.0074,0.8569,0.0323,0.0055,0.024337245,0.983,0.492191468,No,97275.0,0.173,0.046662006,0.057018658,0.0,5.439972634,9,3,1
6073019106,53,VALLEY CENTER,-0.085815806,8808,2730,0.271,0.068,0.067,0.064,0.108,0.318,0.034,0.3,0.7,0.082,0.0649,0.0064,0.0006,0.7087,0.0761,0.0758,0.014042868,0.982,-0.306376715,No,96978.0,0.209,0.075457234,0.0,0.0,6.709745206,19,8,6
6073019107,53,VALLEY CENTER,-0.039888015,1940,688,0.265,0.085,0.077,0.08,0.117,0.366,0.04,0.2412,0.7588,0.0706,0.0299,0.0026,0.0,0.8196,0.0541,0.0654,0.001344086,0.986,-0.089519616,No,80500.0,0.217,0.328422053,0.0,0.0,4.0,0,0,0
6073019203,52,VISTA,0.217075871,2694,965,0.242,0.069,0.055,0.056,0.09,0.298,0.028,0.2472,0.7528,0.003,0.0323,0.0212,0.0,0.8318,0.0783,0.0238,0.028816199,0.975,-0.155076606,No,85500.0,0.183,0.344731333,0.018982271,0.344731333,8.48585015,0,0,0
6073019205,52,VISTA,-0.351670021,6509,1951,0.27,0.072,0.072,0.076,0.118,0.332,0.04,0.6001,0.3999,0.0017,0.0545,0.0528,0.0,0.7989,0.0782,0.1527,0.024108659,0.904,-1.344771985,Yes,52108.0,0.258,0.145221483,0.749202489,0.236086322,13.44450464,9,2,2
6073019206,52,VISTA,-0.277550077,6193,1369,0.284,0.045,0.05,0.048,0.093,0.253,0.026,0.7439,0.2561,0.0032,0.041,0.0268,0.0019,0.7363,0.1153,0.0964,0.024471635,0.978,-2.449085831,No,71854.0,0.245,1.0,0.880700596,0.73281083,12.8705889,18,8,3
6073019207,52,VISTA,0.121959603,9625,2933,0.271,0.064,0.07,0.067,0.107,0.316,0.035,0.4954,0.5046,0.0014,0.0308,0.0497,0.0,0.8288,0.0611,0.0965,0.03420342,0.983,-0.122641768,No,69125.0,0.235,0.380584601,0.54987641,0.0,10.20753487,20,1,1
6073019208,52,VISTA,0.138630974,3315,1143,0.239,0.074,0.055,0.057,0.09,0.304,0.029,0.229,0.771,0.0115,0.0434,0.0012,0.0,0.8691,0.025,0.0,0.025166543,0.997,-0.153289366,No,88365.0,0.17,0.048411498,0.0,0.0,5.715061877,0,0,0
6073017809,41,CARLSBAD,0.599866467,2558,860,0.229,0.074,0.049,0.051,0.08,0.285,0.026,0.1161,0.8839,0.0109,0.0313,0.0004,0.002,0.8745,0.0164,0.0174,0.021299255,0.994,0.161527385,No,87083.0,0.149,0.918447449,0.428820249,0.0,14.33333333,1,0,0
6073017810,41,CARLSBAD,0.672833635,4831,2059,0.214,0.082,0.045,0.054,0.079,0.296,0.026,0.0876,0.9124,0.0,0.036,0.0021,0.0,0.9259,0.0048,0.0359,0.051705171,0.955,1.288202579,No,114141.0,0.136,0.759409146,0.340822033,0.0,12.22727273,3,0,0
6073017811,41,CARLSBAD,0.716435406,7539,2910,0.213,0.073,0.041,0.046,0.072,0.276,0.023,0.147,0.853,0.002,0.0897,0.0198,0.0,0.8367,0.0034,0.0,0.026772793,0.978,0.716193427,No,111852.0,0.134,1.0,0.136866779,0.0,11.20205431,7,5,2
6073017813,41,CARLSBAD,0.538570013,4400,1832,0.214,0.09,0.049,0.058,0.084,0.315,0.029,0.0857,0.9143,0.0,0.0527,0.0027,0.0084,0.8745,0.0191,0.0267,0.051976574,0.951,0.285548796,No,109189.0,0.143,1.0,0.502564476,0.0,16.36238755,24,9,4
6073017900,41,CARLSBAD,0.258358945,7084,3120,0.229,0.063,0.046,0.05,0.077,0.262,0.026,0.3521,0.6479,0.0,0.0152,0.0066,0.0069,0.8827,0.0497,0.0545,0.082958521,0.926,-0.851076367,No,66115.0,0.175,0.972549583,0.809138684,0.0,13.31883955,44,12,19
6073018000,41,CARLSBAD,0.654566091,3370,1800,0.202,0.063,0.036,0.042,0.057,0.237,0.02,0.084,0.916,0.0042,0.0059,0.022,0.0,0.946,0.005,0.0344,0.064556962,0.928,0.53209492,No,89028.0,0.128,1.0,0.467065393,0.0,13.71621622,33,8,13
6073018100,42,OCEANSIDE,0.289548004,6606,2485,0.244,0.063,0.051,0.049,0.08,0.269,0.026,0.2455,0.7545,0.0064,0.0197,0.0095,0.0,0.7726,0.1287,0.074,0.050183599,0.968,-0.27219178,No,66250.0,0.17,1.0,0.734167783,0.0,15.2801876,15,4,16
6073018200,42,OCEANSIDE,-0.289118542,7204,2565,0.293,0.047,0.062,0.054,0.098,0.27,0.03,0.5311,0.4689,0.0257,0.0294,0.0118,0.0061,0.6539,0.1781,0.1478,0.126101489,0.881,-1.596954784,Yes,50881.0,0.24,0.954578648,0.884167697,0.599824741,14.35039448,22,6,10
6073018300,42,OCEANSIDE,0.361770317,2590,1284,0.231,0.068,0.049,0.05,0.076,0.283,0.025,0.1988,0.8012,0.0,0.027,0.0027,0.0,0.917,0.0035,0.0241,0.131400966,0.955,-0.134707622,No,86292.0,0.149,0.939519852,0.338102758,0.400738689,12.5872076,23,2,10
6073018400,42,OCEANSIDE,-0.151700017,3266,1602,0.266,0.058,0.061,0.059,0.102,0.29,0.031,0.3622,0.6378,0.0086,0.0404,0.0236,0.0,0.7082,0.147,0.0581,0.175692695,0.884,-0.666559488,Yes,47867.0,0.215,1.0,0.99756234,0.920358946,17.29175573,66,18,29
6073018504,42,OCEANSIDE,0.265647651,7307,2590,0.246,0.069,0.056,0.056,0.089,0.294,0.029,0.2173,0.7827,0.0016,0.0688,0.0255,0.0025,0.8399,0.0215,0.0317,0.036687984,0.966,0.343524197,No,90263.0,0.174,0.893228774,0.831128404,0.0,11.69287999,37,18,14
6073018507,42,OCEANSIDE,-0.009369424,9360,2916,0.253,0.056,0.051,0.051,0.096,0.283,0.028,0.4308,0.5692,0.0,0.1416,0.0403,0.0,0.6525,0.0999,0.0514,0.043431288,0.961,-0.273490091,No,75360.0,0.21,0.970539738,0.770058694,0.504452017,14.37828996,12,10,4
6073018509,42,OCEANSIDE,-0.387356066,4914,1734,0.272,0.044,0.051,0.046,0.088,0.266,0.026,0.6121,0.3879,0.0085,0.0291,0.0802,0.0181,0.7214,0.1142,0.1678,0.077345731,0.915,-1.068373633,Yes,47875.0,0.229,1.0,0.941196878,0.522141707,12.89303827,18,9,6
6073018510,42,OCEANSIDE,0.026193476,3057,890,0.258,0.054,0.054,0.052,0.098,0.28,0.029,0.4907,0.5093,0.0039,0.0337,0.0435,0.0016,0.7681,0.1151,0.0371,0.022334294,0.968,-0.27332289,No,73824.0,0.219,0.786218487,0.097038188,0.918655462,12.85226505,8,1,4
6073018511,42,OCEANSIDE,0.018637809,5205,1873,0.253,0.046,0.047,0.041,0.076,0.247,0.023,0.4388,0.5612,0.0044,0.0371,0.0377,0.0065,0.6586,0.1842,0.079,0.024762551,0.948,-0.055822209,Yes,51420.0,0.193,1.0,0.764025133,0.021786928,12.49659359,2,0,0
6073018512,42,OCEANSIDE,-0.152643392,3874,2064,0.231,0.124,0.091,0.108,0.143,0.444,0.054,0.2364,0.7636,0.0013,0.0214,0.0581,0.0054,0.8467,0.0405,0.0417,0.017437453,0.926,-0.82004921,Yes,46779.0,0.232,0.681189285,0.269436564,0.293199882,13.79080898,6,6,0
6073018513,42,OCEANSIDE,0.289086272,9422,3450,0.224,0.053,0.039,0.038,0.068,0.236,0.021,0.2153,0.7847,0.0102,0.0832,0.081,0.0022,0.7468,0.0144,0.0104,0.009447827,0.951,0.17175911,No,80884.0,0.155,0.970708072,0.183315172,0.025547847,14.04012439,12,10,4
6073018514,42,OCEANSIDE,0.433243803,8551,3051,0.225,0.063,0.045,0.047,0.081,0.281,0.025,0.2682,0.7318,0.0113,0.1166,0.1198,0.0026,0.6635,0.0339,0.0151,0.040224719,0.954,0.500875646,No,95436.0,0.166,0.793255316,0.632637465,0.420787719,12.29325626,5,5,4
6073018515,42,OCEANSIDE,0.544907542,4772,1957,0.213,0.076,0.046,0.052,0.079,0.284,0.026,0.1549,0.8451,0.0029,0.0937,0.1029,0.0,0.7534,0.0195,0.0261,0.051082251,0.978,0.35272124,No,82589.0,0.147,0.570761015,0.050308196,0.0,8.899404279,5,1,0
6073018516,42,OCEANSIDE,0.05902714,3912,1278,0.252,0.05,0.049,0.044,0.082,0.257,0.024,0.3433,0.6567,0.0519,0.0695,0.0348,0.0286,0.7188,0.0596,0.0485,0.01082837,0.972,-0.878302074,No,87298.0,0.192,0.98997996,0.49415284,0.0,9.329892783,8,8,1
6073018517,42,OCEANSIDE,0.218499609,5049,2001,0.249,0.069,0.061,0.06,0.097,0.297,0.032,0.2826,0.7174,0.0226,0.0616,0.0598,0.0,0.7653,0.023,0.0315,0.045418641,0.948,-0.450390237,No,61607.0,0.205,0.301914223,0.191934475,0.0,9.781766799,2,0,0
6073018518,42,OCEANSIDE,-0.143239049,3624,901,0.277,0.046,0.052,0.047,0.094,0.259,0.026,0.6664,0.3336,0.0025,0.0315,0.0146,0.0797,0.7619,0.0731,0.0677,0.036288232,0.947,-1.78045033,No,84643.0,0.238,0.948031496,0.97910268,0.0,11.62737626,5,2,1
6073018519,42,OCEANSIDE,-0.13140678,5776,1515,0.292,0.05,0.061,0.058,0.111,0.292,0.032,0.6738,0.3262,0.01,0.0473,0.0535,0.0005,0.682,0.1442,0.1459,0.014748054,0.971,-1.116360825,No,63940.0,0.267,1.0,0.923515643,0.0,13.10384907,4,2,5
6073018601,42,OCEANSIDE,-0.148263398,5147,1567,0.245,0.054,0.048,0.046,0.086,0.271,0.024,0.3044,0.6956,0.0041,0.1121,0.0218,0.0023,0.7906,0.0043,0.06,0.019455253,0.982,-0.324666295,No,97151.0,0.183,1.0,0.0,0.0,5.678216894,2,1,0
6073019903,52,VISTA,0.033721013,5005,1559,0.241,0.062,0.05,0.049,0.082,0.275,0.025,0.3417,0.6583,0.0,0.0094,0.0314,0.0,0.8715,0.0793,0.0372,0.022062134,0.994,-0.727275595,No,84048.0,0.172,0.0,0.027883891,0.0,9.833333333,4,0,2
6073019904,52,VISTA,0.106566367,7031,2778,0.228,0.063,0.047,0.049,0.077,0.263,0.025,0.2118,0.7882,0.0,0.1118,0.0112,0.0,0.7916,0.0361,0.0403,0.01611991,0.988,0.387305376,No,80476.0,0.164,0.826552463,0.444797473,0.0,11.19713887,9,3,1
6073019905,52,VISTA,0.393835109,4270,1715,0.228,0.067,0.05,0.05,0.079,0.284,0.026,0.2063,0.7937,0.0007,0.067,0.0372,0.0,0.8447,0.0117,0.0297,0.034878165,0.964,0.237059962,No,77219.0,0.169,1.0,0.335311058,0.0,7.85852848,7,3,2
6073020013,41,CARLSBAD,0.745035051,13670,4822,0.223,0.059,0.039,0.039,0.07,0.241,0.02,0.1477,0.8523,0.0,0.1298,0.0264,0.0,0.732,0.0252,0.0066,0.027435983,1.0,0.622385677,No,133731.0,0.139,0.760362383,0.286380161,0.0,10.42050856,30,8,11
6073020014,41,CARLSBAD,0.618431025,7611,3135,0.217,0.072,0.045,0.047,0.075,0.274,0.024,0.1031,0.8969,0.0,0.0819,0.02,0.0046,0.8163,0.0029,0.0035,0.021763708,0.968,0.576060534,No,124063.0,0.137,0.601484442,0.282679144,0.0,8.16525798,6,1,1
6073020015,41,CARLSBAD,0.765242148,4841,2045,0.22,0.077,0.047,0.051,0.078,0.289,0.026,0.069,0.931,0.0039,0.0706,0.0041,0.0103,0.8579,0.0037,0.0039,0.037570992,1.0,0.722837334,No,111054.0,0.143,0.96329081,0.490965201,0.0,6.992693686,5,1,4
6073019301,42,OCEANSIDE,0.441751781,7026,2284,0.236,0.061,0.049,0.047,0.084,0.272,0.025,0.2253,0.7747,0.0124,0.0568,0.0515,0.0,0.8006,0.0406,0.0552,0.041837332,0.994,0.73659911,No,105063.0,0.173,1.0,0.0,0.270472895,9.351103736,0,0,0
6073019302,42,OCEANSIDE,0.004243349,7836,3187,0.237,0.065,0.056,0.054,0.09,0.289,0.029,0.2185,0.7815,0.0103,0.0551,0.0601,0.0175,0.7943,0.0094,0.0314,0.082547843,0.925,-0.028070479,No,75567.0,0.19,0.161764706,0.284194644,0.0,12.17426145,6,2,1
6073019303,42,OCEANSIDE,0.023260623,6880,2269,0.263,0.062,0.061,0.057,0.098,0.292,0.031,0.3605,0.6395,0.0113,0.0679,0.0138,0.0,0.7735,0.0885,0.0401,0.011392053,0.947,-0.917752125,No,91652.0,0.206,0.906393392,0.236355116,0.421382686,9.435444692,0,0,2
6073019403,52,VISTA,-0.017662826,5254,1587,0.267,0.049,0.052,0.047,0.093,0.271,0.026,0.4728,0.5272,0.0015,0.0759,0.0316,0.0015,0.7733,0.0544,0.0428,0.01902369,0.995,-0.54156692,No,91036.0,0.216,0.132254995,0.28077983,0.0,10.96453215,13,7,3
6073019404,52,VISTA,0.017055587,3265,791,0.269,0.039,0.043,0.039,0.084,0.232,0.022,0.7308,0.2692,0.0086,0.0392,0.0184,0.0012,0.8083,0.1139,0.0367,0.068477646,0.968,-1.474774013,No,86293.0,0.236,0.598393574,0.790047728,0.882781124,13.99952706,9,2,3
6073019405,52,VISTA,-0.014752509,4090,1218,0.255,0.035,0.04,0.033,0.07,0.214,0.019,0.6037,0.3963,0.0017,0.0274,0.0284,0.0,0.8242,0.0648,0.0977,0.034579439,0.988,-0.871611036,No,72217.0,0.202,1.0,0.851174172,0.0,14.29672299,1,0,0
6073019406,52,VISTA,-0.01201671,4877,1543,0.25,0.058,0.05,0.05,0.088,0.276,0.027,0.4499,0.5501,0.0117,0.0308,0.0248,0.0146,0.7771,0.1072,0.0875,0.036075671,0.978,-0.334030959,No,75179.0,0.199,0.46434745,0.388233692,0.0,10.42100274,1,0,0
6073019501,52,VISTA,-0.801279339,3538,889,0.317,0.029,0.047,0.039,0.096,0.237,0.023,0.8327,0.1673,0.0048,0.0503,0.0249,0.0,0.8081,0.093,0.1114,0.092011019,0.922,-2.246403632,Yes,54500.0,0.299,0.662647697,0.331383765,0.937786352,12.32559793,2,2,0
6073019502,52,VISTA,-0.58082006,5747,1331,0.328,0.032,0.061,0.048,0.107,0.256,0.028,0.8916,0.1084,0.0042,0.0007,0.0016,0.0012,0.8333,0.147,0.1856,0.029275809,0.949,-1.290256395,Yes,46472.0,0.322,1.0,0.778178326,1.0,13.64219792,7,4,2
6073019503,52,VISTA,-0.019545878,5474,1653,0.286,0.04,0.051,0.042,0.087,0.255,0.024,0.6145,0.3855,0.0011,0.0453,0.0395,0.0,0.7488,0.1215,0.1041,0.049175024,0.92,-0.716407484,No,67535.0,0.23,0.964546403,0.99914894,0.568091762,16.25540177,32,12,12
6073019803,41,CARLSBAD,0.308799523,4937,1797,0.222,0.062,0.043,0.043,0.071,0.255,0.023,0.1294,0.8706,0.0087,0.0853,0.0199,0.0,0.8149,0.0075,0.015,0.025728988,0.992,0.233488563,No,91667.0,0.153,0.981634938,0.487256281,0.0,11.4433025,8,11,6
6073019601,52,VISTA,0.15429384,6930,2162,0.258,0.06,0.059,0.054,0.09,0.286,0.029,0.375,0.625,0.0,0.0182,0.0162,0.0,0.8975,0.0466,0.062,0.012797543,0.991,-0.51589895,No,78310.0,0.205,1.0,0.651367826,0.0,13.60370262,8,6,1
6073019602,52,VISTA,0.113868885,5267,1721,0.264,0.059,0.058,0.053,0.092,0.281,0.028,0.4099,0.5901,0.0,0.0213,0.0568,0.0,0.8122,0.0573,0.0988,0.04784689,0.972,-0.585691978,No,85340.0,0.208,0.183199122,0.495808686,0.0,10.64666667,26,4,7
6073019701,52,VISTA,-0.081951448,7177,2358,0.248,0.051,0.051,0.047,0.078,0.253,0.025,0.3185,0.6815,0.0035,0.1048,0.0475,0.0008,0.7018,0.084,0.0522,0.075652957,0.982,0.037952104,No,78300.0,0.195,1.0,0.596001766,0.0,10.19955257,12,8,1
6073019702,52,VISTA,0.25956053,5077,1675,0.241,0.061,0.051,0.048,0.08,0.276,0.025,0.3335,0.6665,0.0014,0.038,0.0071,0.0,0.895,0.0301,0.0501,0.010479645,1.0,0.025517161,No,94452.0,0.172,0.533954997,0.377426228,0.0,9.910823372,5,6,5
6073019804,41,CARLSBAD,0.643748946,4489,1658,0.225,0.075,0.05,0.051,0.08,0.291,0.026,0.1317,0.8683,0.002,0.0517,0.0,0.0,0.8931,0.0258,0.0036,0.040614165,0.969,1.132774962,No,119667.0,0.15,0.532943557,0.000950292,0.0,8.64019851,0,0,0
6073019805,41,CARLSBAD,-0.156011031,4003,1691,0.262,0.081,0.072,0.079,0.116,0.335,0.041,0.4,0.6,0.0047,0.034,0.0345,0.0,0.7589,0.1272,0.0692,0.059987631,0.792,-0.844021782,Yes,49469.0,0.238,0.739569492,0.785700347,0.0,13.05350812,14,9,3
6073019806,41,CARLSBAD,0.480992783,11962,4405,0.227,0.07,0.047,0.051,0.082,0.282,0.026,0.1719,0.8281,0.0,0.1176,0.0043,0.0,0.8094,0.0191,0.04,0.041787942,1.0,0.26592609,No,109443.0,0.158,0.812702411,0.172617366,0.0,10.40882313,23,15,18
6073019808,41,CARLSBAD,0.521189015,4682,2274,0.186,0.129,0.059,0.09,0.103,0.397,0.042,0.1354,0.8646,0.0,0.0876,0.0088,0.0,0.8441,0.0201,0.0,0.021360759,0.963,1.180772727,No,74712.0,0.167,0.492710021,0.452651245,0.0,8.822531864,0,0,0
6073019809,41,CARLSBAD,0.415954092,3994,1575,0.225,0.092,0.059,0.068,0.099,0.337,0.034,0.1104,0.8896,0.005,0.0881,0.009,0.0,0.8112,0.0478,0.0051,0.025714286,0.977,0.517177067,No,99821.0,0.171,1.0,0.365602544,0.0,9.361720919,0,3,2
6073019902,52,VISTA,-0.090703223,4202,1301,0.258,0.051,0.05,0.046,0.084,0.257,0.025,0.3929,0.6071,0.0062,0.0167,0.0202,0.0024,0.8615,0.0421,0.0699,0.065894924,0.97,0.394012209,No,70764.0,0.203,0.243992153,0.562918483,0.0,13.34515646,7,6,3
6073020202,50,ESCONDIDO,-0.684827028,7122,1709,0.319,0.038,0.062,0.053,0.11,0.27,0.03,0.8363,0.1637,0.0108,0.039,0.0473,0.0,0.8012,0.0897,0.2575,0.132820341,0.919,-2.826902717,Yes,44750.0,0.311,0.966063687,0.748727148,0.0,13.72541966,17,4,3
6073020206,50,ESCONDIDO,-0.484418924,5800,1252,0.309,0.039,0.057,0.05,0.107,0.267,0.028,0.7312,0.2688,0.0069,0.0147,0.0252,0.0095,0.7967,0.114,0.2053,0.063277249,0.915,-0.965730846,Yes,49243.0,0.292,0.884799693,0.739732775,0.0,13.83524355,0,0,0
6073020207,50,ESCONDIDO,-0.598857428,4980,1331,0.306,0.037,0.058,0.048,0.1,0.256,0.027,0.7584,0.2416,0.0175,0.0241,0.0235,0.0,0.6759,0.1797,0.1773,0.070729537,0.915,-3.733202379,Yes,39464.0,0.289,1.0,0.966897814,0.0,12.89472629,14,6,6
6073020208,50,ESCONDIDO,0.067625773,2541,644,0.265,0.048,0.05,0.046,0.09,0.261,0.025,0.5907,0.4093,0.0106,0.0358,0.0232,0.0,0.7588,0.135,0.0683,0.011503067,0.993,-0.211657918,No,71667.0,0.223,0.0,0.405984914,0.0,12.5,2,0,0
6073020209,50,ESCONDIDO,-0.531768431,5710,1737,0.293,0.066,0.084,0.081,0.132,0.335,0.044,0.5893,0.4107,0.0342,0.0468,0.0152,0.0,0.7023,0.1667,0.1382,0.05942029,0.914,-1.04608097,Yes,39968.0,0.296,0.654170177,1.0,0.0,14.66645161,7,1,0
6073020210,50,ESCONDIDO,-0.188899269,5035,1644,0.275,0.056,0.064,0.057,0.105,0.292,0.032,0.5126,0.4874,0.0286,0.1225,0.0155,0.007,0.6566,0.1198,0.0888,0.003534957,0.948,-0.916298344,Yes,54179.0,0.246,0.676438888,0.958824966,0.0,12.62856948,2,3,0
6073020211,50,ESCONDIDO,-0.511263776,7005,1988,0.287,0.049,0.062,0.057,0.108,0.278,0.032,0.6308,0.3692,0.0,0.0719,0.0535,0.0,0.7158,0.1059,0.1112,0.031483285,0.894,-1.208204415,Yes,46333.0,0.265,0.975828111,0.959774619,0.0,15.05879257,21,10,6
